Nom	FreqN	SourceN	BigramN	Score_etym	ClSem_p	ClSem_h	ClSem_c	ClSem_a	Score_p	Score_h	Score_c	Score_a	SyllN	AccSyllN	AccZal	ClFlex	ClFlexZal	Genre	AllomV	AllomC	Segment	Adjectif	Context	FreqA	Radical	DPhoR	SuffDerA
ориноко	127	autre	#о ор ри ин но ок ко о#	-0.5180045856378174	p	0	0	0	0.5410267971521032	0.3148361000061512	0.3556060560790995	0.2581844982207355	4	ad	0	I	0	m	0	0	supp	оринокский	"Понемногу о многом // «Знание ― сила», 1987   [омонимия не снята]  Все примеры (1)
           Один из крупнейших представителей пресмыкающихся ― крокодил оринокский ― иной раз достигает шести метров в длину.  [Понемногу о многом // «Знание ― сила», 1987]  [омонимия не снята]  ←…→"	1	оринок	cVel	sk
ормузд	50	autre	#о ор рм му уз зд д#	0.4540427349467674	p	0	0	0	0.3939915580350562	0.3919180147706999	0.3113217865747089	0.3218363340239588	2	d	a	I	1	m	0	0	0	ормуздский	"Неурегулированные территориальные споры в мире. Справка // РИА Новости, 2008.08.26   [омонимия не снята]  Все примеры (1)
           Остров Абу Муса и острова Танб (Индийский океан, Персидский залив, Ормуздский пролив)―предмет спора между Ираном и Объединенными Арабскими Эмиратами.  [Неурегулированные территориальные споры в мире. Справка // РИА Новости, 2008.08.26]  [омонимия не снята]  ←…→"	1	ормузд	cDent	sk
осанка	1810	slave	#о ос са ан нк ка а#	3.2528285791630056	0	0	0	a	0.130719159358173	0.316138213506487	0.3905456204473292	0.4954712815335569	3	ad	a	II	3	f	1	palat	0	осаночный	"Елена Краузова. Деньги на чужом горбу: бизнес по производству и продаже «умных» корректоров осанки // РБК Дейли, 2014.04.28   [омонимия не снята]  Все примеры (1)
           К тому же, утверждает Артищев, опыт работы с поставщиками комплектующих и компаниями в сфере прототипирования в «осаночном» бизнесе позволил ему более эффективно развивать LiveMap.  [Елена Краузова. Деньги на чужом горбу: бизнес по производству и продаже «умных» корректоров осанки // РБК Дейли, 2014.04.28]  [омонимия не снята]  ←…→"	1	осаноч	cAlv	n
осечка	1474	slave	#о ос се еч чк ка а#	4.424912080573099	0	0	0	a	0.1846890161730438	0.2444174479629835	0.3595511224825854	0.4017329206711673	3	ad	a	II	3	f	1	0	0	осечковый	"Фазиль Искандер. Сандро из Чегема (Книга 2) (1989)   [омонимия не снята]  Все примеры (1)
            ― И тогда я решил убить его рукояткой пистолета, выкинуть осечковые патроны, а на суде сказать, что я хотел его не убить, а избить, но так получилось.  [Фазиль Искандер. Сандро из Чегема (Книга 2) (1989)]  [омонимия не снята]  ←…→"	1	осечк	cVel	Ov
оснастка	402	slave	#о ос сн на ас ст тк ка а#	4.256512244259151	0	0	0	a	0.1775846384495746	0.2931547902050156	0.5376933134736106	0.5059991899852068	3	aaad	a	II	3	f	1	0	supp	оснастный	"В. Н. Татищев. Выписка из поденного журнала об осмотре им арбугского канала и портовых сооружений в Карлскруне (1725)   [омонимия не снята]  Все примеры (1)
          також самое малое число, всего 1 якорное, 3 оснастных и до десяти кругов тонких разных веревок; в верхнем кладут пряжу, где лежало около 20 или 30 пуд.  [В. Н. Татищев. Выписка из поденного журнала об осмотре им арбугского канала и портовых сооружений в Карлскруне (1725)]  [омонимия не снята]  ←…→"	1	оснаст	cDent	n
особнячок	614	slave	#о ос со об бн ня яч чо ок к#	2.1654967661638658	0	0	c	0	0.3588556334184293	0.2215348769768415	0.5392923381853938	0.3447901944656829	4	d	b	I	3	m	1	0	0	особнячковый	"Б. А. Слуцкий. Записки о войне (1945)   [омонимия не снята]  Все примеры (1)
           Преобладает особнячковый стандарт (пусть одна комната, но с кладовой, клозетом, ванной).  [Б. А. Слуцкий. Записки о войне (1945)]  [омонимия не снята]  ←…→"	1	особнячк	cVel	Ov
останец	82	slave	#о ос ст та ан не ец ц#	0.4791437392967346	0	0	c	0	0.3672370047510258	0.2699329738887609	0.5977341085431174	0.4125407924375343	3	d	b	I	5	m	1	0	0	останцевый	"А. Банников, В. Рашек. Бадхызский заповедник // Охота и охотничье хозяйство, 1969   [омонимия не снята]  Все примеры (1)
           У южного берега озера во впадине расположены скалистые останцевые сопки.  [А. Банников, В. Рашек. Бадхызский заповедник // Охота и охотничье хозяйство, 1969]  [омонимия не снята]  ←…→"	1	останц	cDent	Ov
остланд	21	autre	#о ос ст тл ла ан нд д#	-0.338534682212631	p	0	0	0	0.3608570285539257	0.2896763178111231	0.2189314169458585	0.2522414188950085	2	d	a	I	1	m	0	0	0	остландский	"Н. Н. Шпанов. Старая тетрадь (1935-1950)   [омонимия не снята]  Все примеры (1)
           Когда Йенсен попробовал не поверить собакам и однажды прошлой зимой наперекор здравому смыслу пошел в глубь Норд-Остландского плато, мороз крепко ударил его по рукам.  [Н. Н. Шпанов. Старая тетрадь (1935-1950)]  [омонимия не снята]  ←…→"	1	остланд	cDent	sk
острог	3465	slave	#о ос ст тр ро ог г#	-0.3154118353617913	p	0	0	0	0.5461303646200517	0.3471166530775544	0.3786737326978857	0.2887512329848442	2	d	a	I	3	m	0	palat	0	осторожский	"Оксана КАСАТКИНА. Куда купальщику податься // Комсомольская правда, 2005.06.07   [омонимия не снята]  Все примеры (1)
           Что посмотреть Святая обитель―Осторожский монастырь (20 евро), в котором есть мощи Василия-чудотворца.  [Оксана КАСАТКИНА. Куда купальщику податься // Комсомольская правда, 2005.06.07]  [омонимия не снята]  ←…→"	1	осторож	cAlv	sk
оффенбах	222	autre	#о оф фф фе ен нб ба ах х#	0.7351695585700532	p	0	0	0	0.4815712297382785	0.3662503927457951	0.364972968187255	0.3802735545255759	3	d	a	I	3	m	0	0	0	оффенбахский	"[Н. М. Карамзин]. Всегдашний маскарад // «Вестник Европы», 1802   [омонимия не снята]  Все примеры (1)
           Некоторые Оффенбахские купцы от нее разорились, и за то девица Франк приглашает их к своему столу.  [[Н. М. Карамзин]. Всегдашний маскарад // «Вестник Европы», 1802]  [омонимия не снята]  ←…→"	1	оффенбах	cVel	sk
оффенбург	5	autre	#о оф фф фе ен нб бу ур рг г#	0.4277613318647948	p	0	0	0	0.6333470526676029	0.3022883458103161	0.2318717287822934	0.2389963381576193	3	aad	a	I	3	m	0	0	0	оффенбургский	"Владимир Орлов. Альтист Данилов (1980)   [омонимия не снята]  Все примеры (1)
           На столах сотрудников Данилов видел и филадельфийские издания, и оффенбургскую «Бурду», и женский еженедельник из Уагадуа, и тихую «Работницу» (Данилов всегда перелистывал ее у Муравлевых).  [Владимир Орлов. Альтист Данилов (1980)]  [омонимия не снята]  ←…→"	1	оффенбург	cVel	sk
охранник	13650	slave	#о ох хр ра ан нн ни ик к#	1.1607799670471493	0	h	0	0	0.2819467492448651	0.6194000321592058	0.4486428385820531	0.3416480493940421	3	ad	a	I	3	m	0	0	0	охранниковый	"Екатерина Завершнева. Высотка (2012)   [омонимия не снята]  Все примеры (1)
           Врешь говорю, Баев, рожа у тебя наглая, и лежишь ты на охранниковом диванчике с сигареткой в зубах.  [Екатерина Завершнева. Высотка (2012)]  [омонимия не снята]  ←…→"	1	охранник	cVel	Ov
пагода	448	autre	#п па аг го од да а#	2.844590697784492	0	0	c	0	0.428348073972974	0.3663740490367118	0.5169794436831635	0.3125999436360763	3	aad	a	II	1	f	0	0	0	пагодный	"Н. А. Клюев. «Убежать в глухие овраги...» (1921)   [омонимия не снята]  Все примеры (1)
           Помню пагодные узоры,  Чайный сад и плеск че-чун-чи.  [Н. А. Клюев. «Убежать в глухие овраги...» (1921)]  [омонимия не снята]  ←…→"	1	пагод	cDent	n
падерборн	6	autre	#п па ад де ер рб бо ор рн н#	-1.1328982825419642	p	0	0	0	0.7543102589342281	0.3192384462705787	0.2277920860796086	0.2161354888822377	3	aad	a	I	1	m	0	0	0	падерборнский	"В. Я. Брюсов. Огненный ангел (1908)   [омонимия не снята]  Все примеры (1)
           Так, понизив голос, словно мог нас кто услышать, сообщил он мне, что Архиепископ Кёльнский, Герман, состоит в дружбе с Эразмом, и притом долго щадил еретиков Падерборнских, и что даже наш Архиепископ Иоанн, в свите которого мы оба состоим, не погнушался заключить союз с Филиппом Гессенским, отъявленным лютеранцем.  [В. Я. Брюсов. Огненный ангел (1908)]  [омонимия не снята]  ←…→"	1	падерборн	cDent	sk
падишах	319	autre	#п па ад ди иш ша ах х#	0.7000966766503801	0	h	0	0	0.5170111949563463	0.5985800020096554	0.3399242640224323	0.2924871805859443	3	d	a	I	3	m	0	0	0	падишахский	"Владимир Потресов. Семейный альбом // «Огонек». № 16, 1991   [омонимия не снята]  Все примеры (1)
           Но каким бы ни был вариант этой спрятанной жизни ― лагерным или падишахски роскошным, ― нам он все равно неинтересен…  [Владимир Потресов. Семейный альбом // «Огонек». № 16, 1991]  [омонимия не снята]  ←…→"	1	падишах	cVel	sk
паж	1629	autre	#п па аж ж#	0.8516713683272572	0	h	0	0	0.2940345050158989	0.5039652242360312	0.3296025565924764	0.2922600856898593	1	d	b	I	4	m	0	0	0	пажский	"Е. А. Салиас. Аракчеевский подкидыш (1889)   [омонимия не снята]  Все примеры (1)
           А там, в Пажском корпусе и на службе среди товарищей-офицеров, окруженный льстецами и ухаживаньем, я стал негодяем и несчастным.  [Е. А. Салиас. Аракчеевский подкидыш (1889)]  [омонимия не снята]  ←…→"	1	паж	cAlv	sk
пакетик	2252	autre	#п па ак ке ет ти ик к#	-0.1708447203932244	0	0	c	0	0.1701540339009552	0.3508186882342278	0.6748406915314236	0.4684531359686225	3	ad	a	I	3	m	0	0	0	пакетиковый	"Марианна Баконина. Девять граммов пластита (2000)   [омонимия не снята]  Все примеры (1)
           Дорогое кафе «Вена» (чашка пакетикового чая ― три доллара, причем такие пакетики в соседнем магазине продают по двадцать рублей за пачку) госпоже Арциевой очень нравилось.  [Марианна Баконина. Девять граммов пластита (2000)]  [омонимия не снята]  ←…→"	1	пакетик	cVel	Ov
палеолит	277	autre	#п па ал ле ео ол ли ит т#	-0.980084221425373	0	0	0	a	0.2946490723814645	0.366833311164666	0.4141569514119355	0.4980353183456708	4	d	a	I	1	m	0	0	0	палеолитный	"Владимир Маканин. Голоса (1977)   [омонимия не снята]  Все примеры (1)
           Имя не сохранилось, однако все же известно, что жил в палеолитные времена некий дикарь, обыкновенный, косматый, кутавшийся, как и прочие, в звериную шкуру, ― был он даже для тех времен отъявленный бездельник; был он, впрочем, смышлен и ловок.  [Владимир Маканин. Голоса (1977)]  [омонимия не снята]  ←…→"	1	палеолит	cDent	n
палеолог	444	autre	#п па ал ле ео ол ло ог г#	0.6948929810512463	0	h	0	0	0.4097193164105689	0.3634431755510853	0.1906401620558274	0.194297911315292	4	ad	a	I	3	m	0	palat	0	палеоложский	"Алесь Пашкевич. Сим победиши // «Сибирские огни», 2013   [омонимия не снята]  Все примеры (1)
           Около него хлопотал палеоложский прислужник Силуан, спасший монаха из холодного вира.  [Алесь Пашкевич. Сим победиши // «Сибирские огни», 2013]  [омонимия не снята]  ←…→"	1	палеолож	cAlv	sk
пандора	318	autre	#п па ан нд до ор ра а#	1.6929267839099664	p	0	0	0	0.4252479118932887	0.4112161102267917	0.3413442683443786	0.3034550186752509	3	ad	a	II	1	f	0	0	0	пандорный	"Евтушенко Евгений. 'В НАЧАЛЕ БЫЛО СЛОВО' // Труд-7, 2003.03.06   [омонимия не снята]  Все примеры (1)
           Пандорный, вздорный, льстивый, гениальный, как бык, бодлив, как мачеха, сварлив, такой скандальный, но за всех страдальный - что в нем бурлило, душу просверлив?  [Евтушенко Евгений. 'В НАЧАЛЕ БЫЛО СЛОВО' // Труд-7, 2003.03.06]  [омонимия не снята]  ←…→"	1	пандор	cDent	n
пантеон	970	autre	#п па ан нт те ео он н#	-1.7925423990897211	0	0	c	0	0.2967094120203934	0.2929069833644712	0.3297089013457905	0.3452392800099141	3	d	a	I	1	m	0	0	0	пантеонский	"Валентина ЛЬВОВА. Марлон Брандо сошел с трамвая «Желание» // Комсомольская правда, 2004.07.08   [омонимия не снята]  Все примеры (1)
           Смерть восьмидесятилетнего Зевса―это противоречит пантеонским обычаям.  [Валентина ЛЬВОВА. Марлон Брандо сошел с трамвая «Желание» // Комсомольская правда, 2004.07.08]  [омонимия не снята]  ←…→"	1	пантеон	cDent	sk
папаха	1944	autre	#п па ап па ах ха а#	2.5390211732202155	0	0	c	0	0.2350539929744524	0.3961728485428271	0.7223158962965793	0.3385649373070681	3	ad	a	II	3	f	0	0	0	папахной	"И. Л. Сельвинский. «Вдруг загудели сонные шпалы...» [Улялаевщина, 5] (1924)   [омонимия не снята]  Все примеры (1)
           Из-за черного бархата, где череп и кости,  Из папахного гнездовья бандитских вождей В шашке, винтовке, нагане и кольте Вышел теоретик анархизма Штейн.  [И. Л. Сельвинский. «Вдруг загудели сонные шпалы...» [Улялаевщина, 5] (1924)]  [омонимия не снята]  ←…→"	1	папах	cVel	n
парадиз	260	autre	#п па ар ра ад ди из з#	-0.8295291487567236	0	0	0	a	0.3337223216734012	0.2381681044817041	0.3244385216321125	0.2853024284485126	3	d	a	I	1	m	0	0	0	парадизный	"Евгений Шкловский. В промежутке (1990-1996)   [омонимия не снята]  Все примеры (1)
           Известно ведь: у каждого человека на земном шаре, в самой маловероятной подчас точке есть некое парадизное место (совпадающие поля), где человек способен обрести мир и покой (волю не обязательно).  [Евгений Шкловский. В промежутке (1990-1996)]  [омонимия не снята]  ←…→"	1	парадиз	cDent	n
параиба	0	autre	#п па ар ра аи иб ба а#	1.600318580322987	p	0	0	0	0.4446931087643439	0.2104954098226639	0.2579675897233732	0.1632536405865651	4	ad	a	II	1	f	0	0	0	параибский	"Вера Макарова. Зеленый шум // РБК Дейли, 2011.07.22   [омонимия не снята]  Все примеры (1)
           Параибские турмалины, чья ювелирная история насчитывает меньше четверти века, приобретают все большую популярность.  [Вера Макарова. Зеленый шум // РБК Дейли, 2011.07.22]  [омонимия не снята]  ←…→"	1	параиб	cLab	sk
паркур	64	autre	#п па ар рк ку ур р#	-0.6660301066498575	0	0	0	a	0.205184519828862	0.229651155600926	0.2851541593100535	0.3677413368084538	2	d	a	I	1	m	0	0	0	паркурной	"Михаил Марголис. Квазимодо начал московскую пятидневку // Известия, 2012.11.01   [омонимия не снята]  Все примеры (1)
           Наличие в Notre Dame de Paris известной «паркурной» сценографии, вращающегося «четвертующего» колеса, модерновых костюмов и акробатических танцевальных номеров только укрепляют упомянутую ассоциацию.  [Михаил Марголис. Квазимодо начал московскую пятидневку // Известия, 2012.11.01]  [омонимия не снята]  ←…→"	1	паркур	cDent	n
патер	1000	autre	#п па ат те ер р#	-1.5512514963135215	0	h	0	0	0.3248304299607992	0.4685616973701514	0.3094609624958372	0.2474314199889403	2	ad	a	I	1	m	0	0	0	патерской	"А. Я. Панаева. Воспоминания (1889-1890)   [омонимия не снята]  Все примеры (1)
            ― Вся Европа заключила, что итальянский народ до того развращен, что никогда не освободится от иноземного тиранства, но она ошибается: Италию продали патеры и развращенный класс сановников, но как они ни стараются поработить в народе любовь к своей родине подкупом и тиранством, он еще покажет всем, что в нем есть сила сбросить с себя иноземное и патерское иго!  [А. Я. Панаева. Воспоминания (1889-1890)]  [омонимия не снята]  ←…→"	1	патер	cDent	sk
патина	156	autre	#п па ат ти ин на а#	1.5624809855319115	0	0	c	0	0.1896745629929252	0.2582121546626468	0.5892320047315083	0.4624678988909229	3	aaaad	a	II	1	f	0	0	0	патинный	"Н. Н. Шпанов. Голубеграмма из Усть-Сысольска (1926)   [омонимия не снята]  Все примеры (1)
           В руке у него был маленький томик в изящном переплёте красного сафьяна.  Обрез бронзовел благородной патинной позолоты.   Канищев надел очки и наугад раскрыл томик:  [Н. Н. Шпанов. Голубеграмма из Усть-Сысольска (1926)]  [омонимия не снята]  ←…→"	1	патин	cDent	n
патмос	735	autre	#п па ат тм мо ос с#	0.2197854726719151	p	0	0	0	0.6546098241735985	0.2618816701761221	0.2759980208061431	0.2090801667017948	2	ad	a	I	1	m	0	0	0	патмосский	"В. В. Крестовский. Петербургские трущобы. Книга о сытых и голодных. Ч. 6 (1867)   [омонимия не снята]  Все примеры (1)
           Это тот самый царь, про которого поведало людям откровение патмосского Заточника.  [В. В. Крестовский. Петербургские трущобы. Книга о сытых и голодных. Ч. 6 (1867)]  [омонимия не снята]  ←…→"	1	патмос	cDent	sk
патронник	229	autre	#п па ат тр ро он нн ни ик к#	0.3308963641589798	0	0	c	0	0.1307254007408252	0.2165339184366803	0.5055374976405633	0.3524867538595182	3	ad	a	I	3	m	0	0	0	патронниковый	"Глушитель Стечкина (2004) // «Боевое искусство планеты», 2004.12.09   [омонимия не снята]  Все примеры (1)
           Таким образом, выход газов из канала ствола в патронниковые «входные» отверстия (5 на схеме 1) и связанное с этим понижение давления в стволе не так уж сильно повлияют на степень разгона пули.  [Глушитель Стечкина (2004) // «Боевое искусство планеты», 2004.12.09]  [омонимия не снята]  ←…→"	1	патронник	cVel	Ov
пахарь	1420	slave	#п па ах ха ар рь ь#	0.199011804043704	0	h	0	0	0.2605290593949551	0.4665469284419195	0.3762922898223708	0.3189952882142688	2	ad	a	I	2	m	0	0	0	пахарьский	"Сергей Залыгин. Комиссия (1976)   [омонимия не снята]  Все примеры (1)
           ― Как не заметить.  У его пахарьский шаг.  Крестьянский, а не какой-нибудь там базарный либо выездной…  [Сергей Залыгин. Комиссия (1976)]  [омонимия не снята]  ←…→"	1	пахар	cDent	sk
певун	167	slave	#п пе ев ву ун н#	0.546543442204792	0	h	0	0	0.2610159586166435	0.6887255546654739	0.4135221590747411	0.2815472944016735	2	d	b	I	1	m	0	0	0	певунный	"С. А. Есенин. Марфа Посадница (1914)   [омонимия не снята]  Все примеры (1)
           Ты шуми, певунный Волохов, шуми,  Разбуди Садко с Буслаем на-торгаш!  [С. А. Есенин. Марфа Посадница (1914)]  [омонимия не снята]  ←…→"	1	певун	cDent	n
пегас	855	autre	#п пе ег га ас с#	0.8137182843922343	p	0	0	0	0.4497669181629374	0.3406563612061959	0.3463333601188392	0.2260245521686049	2	d	a	I	1	m	0	0	0	пегасовый	"Б. А. Слуцкий. Физики и лирики (1959)   [омонимия не снята]  Все примеры (1)
           Значит, слабенькие крылья ― Наши сладенькие ямбы,  И в пегасовом полете Не взлетают наши кони…  [Б. А. Слуцкий. Физики и лирики (1959)]  [омонимия не снята]  ←…→"	1	пегас	cDent	Ov
пекло	1901	slave	#п пе ек кл ло о#	1.5234346594060293	0	0	0	a	0.2391571086614891	0.2851393085499151	0.3455328966410763	0.3659034659014294	2	ad	a	I	1	n	0	0	0	пекловый	"Н. В. Устрялов. Под знаком революции (1927)   [омонимия не снята]  Все примеры (1)
           Вот я богохулил,  Орал, что Бога нет,  А Бог такую из пекловых глубин,  Что перед ней гора заволнуется и дрогнет,  Вывел и велел ― Люби!  [Н. В. Устрялов. Под знаком революции (1927)]  [омонимия не снята]  ←…→"	1	пекл	cDent	Ov
пеласг	15	autre	#п пе ел ла ас сг г#	0.7431722071103244	p	0	0	0	0.6456446374709138	0.4068854864298627	0.237895738986587	0.2237104457854348	2	d	a	I	3	m	0	0	0	пеласгский	"Н. М. Карамзин. История государства Российского: Том 1 (1803-1818)   [омонимия не снята]  Все примеры (1)
           К тому же все буквы народов европейских: греческие, мальтийские, так называемые пеласгские в Италии, этрурийские (доныне видимые на монументах сего народа), гальские, изображенные на памятнике мученика Гордиана, Улфиловы или готфские, кельтиберские, бетские, турдетанские в Испании, руны скандинавов и германцев более или менее сходствуют с финикийскими и доказывают, что все они произошли от одного корня.  [Н. М. Карамзин. История государства Российского: Том 1 (1803-1818)]  [омонимия не снята]  ←…→"	1	пеласг	cVel	sk
пелей	27	autre	#п пе ел ле ей й#	0.8971154811429378	p	0	0	0	0.6408059235540122	0.4123894705683751	0.2897828869091223	0.2649898143429053	2	d	a	I	6	m	0	0	0	пелейский	"В. Я. Пропп. Исторические корни волшебной сказки (1946)   [омонимия не снята]  Все примеры (1)
           «Тогда солнце заключило их в толстый бамбук, который тогда еще не был известен на Пелейских островах.  [В. Я. Пропп. Исторические корни волшебной сказки (1946)]  [омонимия не снята]  ←…→"	1	пелеj	cAlv	sk
пенаты	585	autre	#п пе ен на ат ты ы#	1.4836950070314885	0	0	c	0	0.2649637684340163	0.2396017549178969	0.3097795254556577	0.263506048108114	3	ad	a	I	1	m	0	0	0	пенатский	"К. А. Куприна. Куприн -- мой отец (1979)   [омонимия не снята]  Все примеры (1)
           Крепко обнимаю Вас за это, протягивая длани от пыльного, горячего, ныне опустевшего, но все еще грохочущего Парижа до тихой и нежной зелени «пенатских» берез.  [К. А. Куприна. Куприн -- мой отец (1979)]  [омонимия не снята]  ←…→"	1	пенат	cDent	sk
пенелопа	634	autre	#п пе ен не ел ло оп па а#	3.514422057598666	p	0	0	0	0.5277606271967246	0.4159955920445268	0.2796615845681867	0.3021965421721474	4	ad	a	II	1	f	0	0	0	пенелопский	"А. С. Голубкина. Несколько слов о ремесле скульптора (1923)   [омонимия не снята]  Все примеры (1)
           Такая пенелопская техника, когда работающий миллион раз снимает и накладывает глину, возможна там, где нет настоящей каменной скульптуры.  [А. С. Голубкина. Несколько слов о ремесле скульптора (1923)]  [омонимия не снята]  ←…→"	1	пенелоп	cLab	sk
пеннингтон	6	autre	#п пе ен нн ни ин нг гт то он н#	-0.1508555095584481	p	0	0	0	0.5035038224399988	0.2745958964790653	0.2285618495424489	0.214879657260515	3	aad	a	I	1	m	0	0	0	пеннингтонский	"Новости науки // «Знание - сила», 2011   [омонимия не снята]  Все примеры (1)
           Он отметил, что предположение о вирусной природе ожирения десять лет назад впервые высказал профессор Пеннингтонского центра биомедицинских исследований в Луизиане Никхил Дурандар, который заметил, что куры, умершие во время эпидемии, вызванной аденовирусом в Индии в 1980-х годах, были пухлыми, а не истощенными, как можно было ожидать.  [Новости науки // «Знание - сила», 2011]  [омонимия не снята]  ←…→"	1	пеннингтон	cDent	sk
пентаграмма	142	autre	#п пе ен нт та аг гр ра ам мм ма а#	1.2280145116120458	0	0	c	0	0.302069530877744	0.386764085465712	0.4633027117412737	0.3604976905570658	4	ad	a	II	1	f	0	0	0	пентаграммный	"Рак Любовь соб. корр. 'Труда'. ИДУЩИЕ ПОПЕРЕК ХРЕБТОВ // Труд-7, 2002.01.17   [омонимия не снята]  Все примеры (1)
           Представлял он там пентаграммную живопись, которой, кроме Донченко, никто в мире больше не владеет.  [Рак Любовь соб. корр. 'Труда'. ИДУЩИЕ ПОПЕРЕК ХРЕБТОВ // Труд-7, 2002.01.17]  [омонимия не снята]  ←…→"	1	пентаграмм	cLab	n
пеня	2509	autre	#п пе ен ня я#	0.6799872127826895	0	0	0	a	0.208580978304553	0.2811403805745117	0.4268360187917725	0.4296765972765601	2	ad	a	II	2	f	0	0	0	пеневый	"Александр Солженицын. В круге первом, т.1, гл. 26-51 (1968) // «Новый Мир», 1990   [омонимия снята]  Все примеры (1)
           ― На розовом я ставлю себе пеневые, по-вашему будет ― штрафные, палочки и потом наказываю себя по их числу.  [Александр Солженицын. В круге первом, т.1, гл. 26-51 (1968) // «Новый Мир», 1990]  [омонимия снята]  ←…→"	1	пен	cDent	Ov
перигей	71	autre	#п пе ер ри иг ге ей й#	-1.3935998068552342	0	0	0	a	0.2858321881484267	0.1319964396808272	0.3250893753127559	0.3221151653353676	3	d	a	I	6	m	0	0	0	перигейный	"Аркадий Стругацкий, Борис Стругацкий. Извне (1957-1960)   [омонимия не снята]  Все примеры (1)
           Данные наблюдений позволили определить, что орбита его сильно вытянута, перигейное расстояние составляет около десяти тысяч, апогейное — миллион километров, период обращения — около сорока суток.  [Аркадий Стругацкий, Борис Стругацкий. Извне (1957-1960)]  [омонимия не снята]  ←…→"	1	перигеj	cAlv	n
пертшир	10	autre	#п пе ер рт тш ши ир р#	-1.070721300211956	p	0	0	0	0.7298597182720734	0.4178815761234397	0.2197997151943904	0.2582907683271233	2	ad	a	I	1	m	0	0	0	пертширский	"Ольга Утешева. Шотландия: близкое небо (2002) // «Домовой», 2002.12.04   [омонимия не снята]  Все примеры (1)
           Про фабричку-магазин, где делают ювелирные украшения из вереска, собранного на Пертширских холмах.  [Ольга Утешева. Шотландия: близкое небо (2002) // «Домовой», 2002.12.04]  [омонимия не снята]  ←…→"	1	пертшир	cDent	sk
песчинка	1151	slave	#п пе ес сч чи ин нк ка а#	4.050744768660299	0	0	c	0	0.2449328289164916	0.3403345164321117	0.523583679325277	0.4337862158554452	3	ad	a	II	3	f	1	0	supp	песчинный	"Е. И. Замятин. Русь (1923)   [омонимия снята]  Все примеры (1)
           И вдруг один― а может быть, только показалось? ― один, безбородый и глаза цыганские-уголья, губы сухие― дрожат, губами― на одну самую песчинную секундочку дольше, чем все, и будто не икона ему Марфа― нет, а Сердце… нет, не сердце выскочило из рук: алое, как сердце, пасхальное яйцо― и покатилось к чьим-то ногам.  [Е. И. Замятин. Русь (1923)]  [омонимия снята]  ←…→"	1	песчин	cDent	n
пивовар	1590	slave	#п пи ив во ов ва ар р#	0.3316735935611975	0	h	0	0	0.2866497180923907	0.5463189771215978	0.3675081672677373	0.2660794891457627	3	d	a	I	1	m	0	0	0	пивоварский	"Владимир Спектр. Face Control (2002)   [омонимия не снята]  Все примеры (1)
           Мы проходим в кабак.  За длинным столом сидит пивоварская братия.  Несмотря на то, что практически все за рулем, отмечаю большое количество «Абсолюта», крепкого ирландского пива и несколько бутылок коньяка «Martell».  [Владимир Спектр. Face Control (2002)]  [омонимия не снята]  ←…→"	1	пивовар	cDent	sk
пилат	1371	autre	#п пи ил ла ат т#	-0.5253799357974317	p	0	0	0	0.5082896173252058	0.4216404669047424	0.2702388890677005	0.2952047930522571	2	d	a	I	1	m	0	0	0	пилатский	"Юрий Кривоносов. Понтий Пилат // «Знание - сила», 2005   [омонимия не снята]  Все примеры (1)
           Рассмотрим «пилатский рефрен», проходящий через весь роман.  [Юрий Кривоносов. Понтий Пилат // «Знание - сила», 2005]  [омонимия не снята]  ←…→"	1	пилат	cDent	sk
пиндар	318	autre	#п пи ин нд да ар р#	-1.4518377746258655	p	0	0	0	0.5096260667185464	0.3881052762164803	0.396317686560735	0.349872418002139	2	ad	a	I	1	m	0	0	0	пиндарский	"А. А. Дельвиг. К Т--ву (1815)   [омонимия не снята]  Все примеры (1)
           Еще в младые годы,  Бренча струной не в лад,  За пиндарские оды Я музами проклят.  [А. А. Дельвиг. К Т--ву (1815)]  [омонимия не снята]  ←…→"	1	пиндар	cDent	sk
пирог	9550	slave	#п пи ир ро ог г#	0.2032464854885232	0	0	c	0	0.1834780415676609	0.4522940126327607	0.7070761795883005	0.4944836610478854	2	d	b	I	3	m	0	0	0	пироговой	"Михаил Веллер. Правила всемогущества (1988)   [омонимия не снята]  Все примеры (1)
           А на фига такое всемогущество, если даже не поесть толком?..   А если потечет пироговая крыша?  Вода-то ладно, подставил таз и порядок, а варенье потечет?  [Михаил Веллер. Правила всемогущества (1988)]  [омонимия не снята]  ←…→"	1	пирог	cVel	Ov
пирс	1615	autre	#п пи ир рс с#	0.4407357437154329	0	0	0	a	0.3931961191078791	0.3337269558864554	0.5708370700357015	0.3567595144252184	1	d	a	I	1	m	0	0	0	пирсовый	"Юлия Козленкова. На Москва-реке вблизи зон отдыха появятся причалы для яхт // Известия, 2013.06.06   [омонимия не снята]  Все примеры (1)
           Он пояснил, что причалы можно разделить на две большие группы: наплавные (понтонные) и причально-пирсовые, то есть капитальные.  [Юлия Козленкова. На Москва-реке вблизи зон отдыха появятся причалы для яхт // Известия, 2013.06.06]  [омонимия не снята]  ←…→"	1	пирс	cDent	Ov
