Nom	FreqN	SourceN	BigramN	Score_etym	ClSem_p	ClSem_h	ClSem_c	ClSem_a	Score_p	Score_h	Score_c	Score_a	SyllN	AccSyllN	AccZal	ClFlex	ClFlexZal	Genre	AllomV	AllomC	Segment	Adjectif	Context	FreqA	Radical	DPhoR	SuffDerA
           Вот история, самим им рассказанная: у него был доктор, прописывавший ему все то, что тот сам назначал, ― один раз он заставил его прописать себе от головной боли мускусовые порошки, принял их и стал здоров.  [А. В. Дружинин. Дневник (1845)]  [омонимия не снята]  ←…→"	1	мускус	cDent	Ov
мыло	8492	slave	#м мы ыл ло о#	0.5567542847619957	0	0	c	0	0.1668861848820735	0.3449597888676465	0.6081886054689516	0.4567877210002097	2	ad	c	I	1	n	0	0	0	мыловой	"Наши дети: Малыши до года (форум) (2004)   [омонимия не снята]  Все примеры (1)
           Аистенок содержит мыловой раствор, а он осаждается на ТЭНах, и они потом сгорают:―((Мастер по машинкам сказал, что если в составе порошка мыловые смеси, то ни в коем случае не брать.  [Наши дети: Малыши до года (форум) (2004)]  [омонимия не снята]  ←…→"	1	мыл	cDent	Ov
мэр	42947	autre	#м мэ эр р#	-1.200411181322644	0	h	0	0	0.2905949098415553	0.4990465453659826	0.2262509645178039	0.3283934817206481	1	d	a	I	1	m	0	0	0	мэрный	"Инга Пелихова. Мэрный процесс (2008.05.14) // http://www.rbcdaily.ru/2008/05/14/focus/342712.shtml, 2008   [омонимия не снята]  Все примеры (1)
           http: //www.rbcdaily.ru/2008/05/14/focus/342712.shtml ЕЖЕДНЕВНАЯ ДЕЛОВАЯ ГАЗЕТА ""РБК Daily"" 14.05.2008 Инга Пелихова, Ростов-на-Дону Мэрный процесс 516 [Инга Пелихова. Мэрный процесс (2008.05.14) // http://www.rbcdaily.ru/2008/05/14/focus/342712.shtml, 2008]  [омонимия не снята]  ←…→"	1	мэр	cDent	n
мяч	48839	slave	#м мя яч ч#	-0.2855472050069513	0	0	c	0	0.2484678436763484	0.4053426921930006	0.485569927554649	0.5180171806998404	1	d	b	I	4	m	0	0	0	мячевый	"Игорь Зетилов. Вратарь-шаман // Советский спорт, 2005.01.29   [омонимия не снята]  Все примеры (1)
           Вратаря «Водника» и сборной России Ильяса Хандаева не заметить нельзя: огромная, на десять размеров больше нужного, фуфайка с 98-м номером, совсем не похожие на «мячевые» щитки, шлем, оклеенный бело-синей изолентой.  [Игорь Зетилов. Вратарь-шаман // Советский спорт, 2005.01.29]  [омонимия не снята]  ←…→"	1	мяч	cAlv	Ov
мяч	48839	slave	#м мя яч ч#	-0.2855472050069513	0	0	c	0	0.2484678436763484	0.4053426921930006	0.485569927554649	0.5180171806998404	1	d	b	I	4	m	0	0	0	мячный	"Д. И. Фонвизин. Письма родным (1784-1785)   [омонимия не снята]  Все примеры (1)
           Отсюда были мы на Piazzo del crucifixo смотреть мячные игры.  [Д. И. Фонвизин. Письма родным (1784-1785)]  [омонимия не снята]  ←…→"	1	мяч	cAlv	n
нингидрин	37	autre	#н ни ин нг ги ид др ри ин н#	-2.1684966585962315	0	0	c	0					3	d	a	I	1	m	0	0	0	нингидриновый	"Определение антител к нуклеокапсидному белку вируса гепатита с методом иммуноферментного анализа (2001) // «Вопросы вирусологии», 2001.03.19   [омонимия не снята]  Все примеры (1)
           Полноту прохождения реакций на носителе проверяли с помощью нингидринового теста.  [Определение антител к нуклеокапсидному белку вируса гепатита с методом иммуноферментного анализа (2001) // «Вопросы вирусологии», 2001.03.19]  [омонимия не снята]  ←…→"	1	нингидрин	cDent	Ov
новость	21439	slave	#н но ов во ос ст ть ь#	1.2913049169205766	0	0	c	0	0.1729478177302657	0.3771134179586999	0.4391641680042983	0.4432572432070394	2	ad	e	III	8	f	0	0	0	новостевой		1	новост	cDent	Ov
оборона	53783	slave	#о об бо ор ро он на а#	2.164881068678421	0	0	0	a	0.3123314732864477	0.3366986905635675	0.4578171531632102	0.4402001498966498	4	ad	a	II	1	f	0	0	0	оборонский	"Антон Липкин. Сыграли на пятерку. Пять впечатлений от победы сборной России над латышами // Советский спорт, 2013.05.04   [омонимия не снята]  Все примеры (1)
           И опять от защитника – Медведева.  Оборонский хет-трик подвел Рясенский.  Защитники за игру заслужили «пятерку»: три гола, пять очков за результативность и ни одной пропущенной шайбы.  [Антон Липкин. Сыграли на пятерку. Пять впечатлений от победы сборной России над латышами // Советский спорт, 2013.05.04]  [омонимия не снята]  ←…→"	1	оборон	cDent	sk
обсидиан	55	autre	#о об бс си ид ди иа ан н#	-0.8402205937144408	0	0	c	0	0.2556604944798343	0.3646246448801509	0.6023390030168727	0.3627510757365676	4	d	a	I	1	m	0	0	0	обсидианный	"И. Л. Сельвинский. «Останови дыхание хамсина!..» [Бар-Кохба, 7] (1920)   [омонимия не снята]  Все примеры (1)
           Тогда-то к ней Бар-Кохба прискакал В рудой броне, в шеломе конских перьев,  И глянул, и ― обсидианный херрев [И. Л. Сельвинский. «Останови дыхание хамсина!..» [Бар-Кохба, 7] (1920)]  [омонимия не снята]  ←…→"	1	обсидиан	cDent	n
оглобля	1330	slave	#о ог гл ло об бл ля я#	0.382175470419643	0	0	c	0	0.2133666922756885	0.3756172246343817	0.5973685626628544	0.3635895062344428	3	ad	a	II	2	f	1	0	0	оглоблевый	"Галина Щербакова. Армия любовников (1997)   [омонимия не снята]  Все примеры (1)
           Но она не такая уж высокая женщина, по нынешним оглоблевым меркам, когда в бой идут стовосьмидесятисантиметровые, а других уже просят не беспокоиться.  [Галина Щербакова. Армия любовников (1997)]  [омонимия не снята]  ←…→"	1	оглобл	cDent	Ov
одуванчик	1459	slave	#о од ду ув ва ан нч чи ик к#	1.244123892633811	0	0	c	0	0.1947905465619116	0.4506633202954879	0.6303212328894692	0.3478598881658434	4	ad	a	I	3	m	0	0	supp	одуванный	"Людмила Улицкая. Голубчик (1997)   [омонимия не снята]  Все примеры (1)
           Николай Романович хорошо разглядел его бледно-голубые глазки, немного косящие, когда он смотрел вправо, и белесые ресницы, пушистые, как созревшее одуванное семя.  [Людмила Улицкая. Голубчик (1997)]  [омонимия не снята]  ←…→"	1	одуван	cDent	n
озеро	35603	slave	#о оз зе ер ро о#	0.4248554452106008	0	0	c	0	0.4412288273718322	0.3491934899273142	0.6475738212345675	0.3587314996196556	3	aad	a	I	1	n	0	0	0	озеровой	"И. Северянин. Озеровая баллада (1910)   [омонимия не снята]  Все примеры (1)
           ОЗЕРОВАЯ БАЛЛАДА  Св. кн.  О. Ф. Имертинской [И. Северянин. Озеровая баллада (1910)]  [омонимия не снята]  ←…→"	1	озер	cDent	Ov
оксюморон	106	autre	#о ок кс сю юм мо ор ро он н#	-0.8126779403266146	0	0	c	0					4	aad	a	I	1	m	0	0	0	оксюморонский	"Тамара Креветко. Оксюморония // «Трамвай», 1991   [омонимия не снята]  Все примеры (1)
           Картины оксюморонских художников отличаются, как две капли воды.  [Тамара Креветко. Оксюморония // «Трамвай», 1991]  [омонимия не снята]  ←…→"	1	оксюморон	cDent	sk
олдскул	2	autre	#о ол лд дс ск ку ул л#	0.8671180550898816	0	0	0	a					2	d	a	I	1	m	0	0	0	олдскуловый	"коллективный. Форум: Блэйд (трилогия) Blade (2008-2010)   [омонимия снята]  Все примеры (1)
           [Perfect Enemy, nick]   Старый консерватор, почти отец Блэйда, при его первом появлении даже играет что-то такое олдскуловое, хотя весь саундтрек заточен был под хип-хоп и всевозможную электронщину.  [коллективный. Форум: Блэйд (трилогия) Blade (2008-2010)]  [омонимия снята]  ←…→"	1	олдскул	cDent	Ov
оракул	1130	autre	#о ор ра ак ку ул л#	-0.2153677698291576	0	0	c	0	0.4763352939718116	0.4387635351229228	0.3171907817407753	0.3319062750856477	3	ad	a	I	1	m	0	mouil	0	оракульный	"Елена Хаецкая. Синие стрекозы Вавилона/ Человек по имени Беда (2004)   [омонимия не снята]  Все примеры (1)
           Перегородки хоть и взяты на том же складе мебельных полуфабрикатов, что и уёбище, уродующее оракульное рококо, а отделаны совершенно иначе.  [Елена Хаецкая. Синие стрекозы Вавилона/ Человек по имени Беда (2004)]  [омонимия не снята]  ←…→"	1	оракул	cDent	n
оркестр	18020	autre	#о ор рк ке ес ст тр р#	-0.7223186409091359	0	0	c	0	0.2563446852592743	0.4071641444260316	0.5717469241728097	0.4467298103826634	2	d	a	I	1	m	0	0	0	оркестрной	"Н. А. Львов. Пролог (1783)   [омонимия не снята]  Все примеры (1)
           К музыке оркестрной соединяется хор юношей, препровождаемый духовою музыкою, и в облаках сквозь туман флеровый сафирный храм художеств, окруженный разными гиниями, изображающими оные, в средине оного на престоле гиний, изображающий Аполлона, стоит с лирою, пред ним Талия, Мельпомена, Терпсихора и Евтерпа, в виде, изъявляющем прошения.  [Н. А. Львов. Пролог (1783)]  [омонимия не снята]  ←…→"	1	оркестр	cDent	n
осадок	7843	slave	#о ос са ад до ок к#	1.5141022620742617	0	0	c	0	0.1839861387019596	0.2156554912828485	0.4332269761607232	0.3656564466844162	3	ad	a	I	3	m	1	0	0	осадковый	"Самые крутые слухи года: всенародный стриптиз под присмотром ФСБ // Новый регион 2, 2007.12.28   [омонимия не снята]  Все примеры (1)
           Сам айсберг до Европы вроде бы не дойдет – он растает у берегов Венесуэлы, влекомый юго-атлантическим потоком, но вызовет понижение температуры Гольфстрима на 7-8 градусов по шкале Цельсия, что приведет к штормовым явлениям в более северных широтах и увеличению осадковых скоплений над территорией западного побережья Европы.  [Самые крутые слухи года: всенародный стриптиз под присмотром ФСБ // Новый регион 2, 2007.12.28]  [омонимия не снята]  ←…→"	1	осадк	cVel	Ov
освенцим	702	autre	#о ос св ве ен нц ци им м#	-0.0102412910850146	p	0	0	0	0.5784985232898923	0.2754814328739093	0.3226433097023389	0.2725375529131281	3	ad	a	I	1	m	0	0	0	освенцимный	"Анна Матвеева. Голев и Кастро. Приключения гастарбайтера // «Звезда», 2002   [омонимия не снята]  Все примеры (1)
            ― Мерси, мадам, ― отчего-то по-французски сказал Голев, взял подаяние и потом, закурив и свернув за первый же угол, разглядывал себя в зеркальной витрине, свои запавшие глаза, грязные волосы, небритые щеки, засалившуюся рубашку и худые, освенцимные, руки, на которых даже волос как будто стало меньше…  [Анна Матвеева. Голев и Кастро. Приключения гастарбайтера // «Звезда», 2002]  [омонимия не снята]  ←…→"	1	освенцим	cLab	n
офсайд	976	autre	#о оф фс са ай йд д#	0.2750336506347937	0	0	0	a	0.2040744716007055	0.2865747883505518	0.2974107550812637	0.4060812457389873	2	d	a	I	1	m	0	0	0	офсайдовый	"Пьянович отметил день рождения голом // Советский спорт, 2004.02.16   [омонимия не снята]  Все примеры (1)
           Пять раз соперники попали в офсайдовую ловушку.  [Пьянович отметил день рождения голом // Советский спорт, 2004.02.16]  [омонимия не снята]  ←…→"	1	офсайд	cDent	Ov
оффтоп	43	autre	#о оф фф фт то оп п#	0.2116534469365497	0	0	0	a					2	d	a	I	1	m	0	0	0	оффтоповый	"Разговор двух студенток о кино // Из коллекции НКРЯ, 2005   [омонимия не снята]  Все примеры (1)
            [D2, жен, 20]   Ну так на нем и остановимся.   Кстати / оффтоповый вопросик.   Когда у нас «Хроники Нарнии» идут?  [Разговор двух студенток о кино // Из коллекции НКРЯ, 2005]  [омонимия не снята]  ←…→"	1	оффтоп	cLab	Ov
парилка	470	slave	#п па ар ри ил лк ка а#	2.3860680236688903	0	0	c	0	0.1807699074965364	0.2622593462301282	0.4843258942442617	0.3433175770747128	3	ad	a	II	3	f	1	palat	0	парилочный	"Михаил Ходаренок. Зенитные ракетные страсти // «Звезда», 2001   [омонимия не снята]  Все примеры (1)
           Проснувшись на следующий день застегнутым на все ремни и в сапогах, точнее, один сапог был полностью надет, второй наполовину снят, Волков быстро глянул на часы.  В палатке стояла парилочная жара.  Пахло перегаром и какими-то гнусными подпорченными консервами.  [Михаил Ходаренок. Зенитные ракетные страсти // «Звезда», 2001]  [омонимия не снята]  ←…→"	1	парилоч	cAlv	n
паркет	4137	autre	#п па ар рк ке ет т#	-1.0869309430560683	0	0	c	0	0.1675144762992051	0.2564013105499225	0.5448550363344467	0.3728184535785614	2	d	a	I	1	m	0	0	0	паркетовый	"Д. Д. Бурлюк. Революционная осень (1924)   [омонимия не снята]  Все примеры (1)
           И это осеннее сало На пульсе течения рек ― Отмщенья намеком по залам Отыщет паркетовый трек!  [Д. Д. Бурлюк. Революционная осень (1924)]  [омонимия не снята]  ←…→"	1	паркет	cDent	Ov
парламент	39549	autre	#п па ар рл ла ам ме ен нт т#	-1.0124595558042224	0	0	0	a	0.2891403166551236	0.4771999252267422	0.2898989722256551	0.576452400111358	3	ad	a	I	1	m	0	0	0	парламентный	"С. Н. Кожин. Проект «Дворца Труда СССР» в Москве. Дипломная работа ВХУТЕМАС // «Современная архитектура», 1926   [омонимия не снята]  Все примеры (1)
           ― центральная часть Дворца Труда и рассматривается не только как помещение, выполняющее лишь чисто парламентные функции.  [С. Н. Кожин. Проект «Дворца Труда СССР» в Москве. Дипломная работа ВХУТЕМАС // «Современная архитектура», 1926]  [омонимия не снята]  ←…→"	1	парламент	cDent	n
парламентарий	9748	autre	#п па ар рл ла ам ме ен нт та ар ри ий й#	-2.053919551712408	0	h	0	0	0.2680673354369011	0.4959201603295879	0.2509931963427225	0.4379098257447718	5	d	a	I	7	m	0	0	supp	парламентарский	"З. Н. Гиппиус. Дневники (1914-1928)   [омонимия не снята]  Все примеры (1)
           Если же такая борозда пройдет, что все поле вверх тормашками перевернется, тогда… тогда, увы, не сможет сказать наша «парламентарская умеренность»: «а мы не виноваты».  [З. Н. Гиппиус. Дневники (1914-1928)]  [омонимия не снята]  ←…→"	1	парламентар	cDent	sk
паскуда	388	slave	#п па ас ск ку уд да а#	3.022524225614068	0	h	0	0					3	ad	a	II	1	comm	0	0	0	паскудский	"М. Е. Салтыков-Щедрин. Помпадуры и помпадурши (1863-1874)   [омонимия не снята]  Все примеры (1)
           Стало быть, ты хочешь сделаться паскудским законодателем?  [М. Е. Салтыков-Щедрин. Помпадуры и помпадурши (1863-1874)]  [омонимия не снята]  ←…→"	1	паскуд	cDent	sk
паспорт	28980	autre	#п па ас сп по ор рт т#	0.8930177844386235	0	0	c	0	0.1857565528048761	0.3106349426124102	0.5614462406953165	0.3639786957457322	2	ad	c	I	1	m	0	0	0	паспортовый	"А. И. Герцен. Былое и думы. Часть восьмая (отрывки) (1865-1868)   [омонимия не снята]  Все примеры (1)
           68Я был тогда, как выражаются поляки, «паспортовый» и не отрезал еще путей возвращения в Россию.  [А. И. Герцен. Былое и думы. Часть восьмая (отрывки) (1865-1868)]  [омонимия не снята]  ←…→"	1	паспорт	cDent	Ov
пассажир	41952	autre	#п па ас сс са аж жи ир р#	0.1662260719438492	0	h	0	0	0.2244328375075872	0.4502181284071979	0.515604020343124	0.3994834658283103	3	d	a	I	1	m	0	0	0	пассажирный	"Алексей Иванов. Земля -- Сортировочная (1990-1991)   [омонимия не снята]  Все примеры (1)
           ― У меня времени ― шиш да маленько!  … Толстый, жирный, поезд пассажирный!  … Помнишь, что Карасев нам впрягал?  [Алексей Иванов. Земля -- Сортировочная (1990-1991)]  [омонимия не снята]  ←…→"	1	пассажир	cDent	n
пастель	214	autre	#п па ас ст те ел ль ь#	-0.1198772727633796	0	0	c	0	0.2889325257554179	0.2940660320719903	0.6717578904447884	0.4653423258276386	2	d	a	III	8	f	0	0	0	пастелевый	"И. С. Тургенев. Дворянское гнездо (1859)   [омонимия не снята]  Все примеры (1)
           В пакете лежали лицом к лицу пастелевый портрет его отца в молодости, с мягкими кудрями, рассыпанными по лбу, с длинными томными глазами и полураскрытым ртом, и почти стертый портрет бледной женщины в белом платье, с белым розаном в руке, ― его матери.  [И. С. Тургенев. Дворянское гнездо (1859)]  [омонимия не снята]  ←…→"	1	пастел	cDent	Ov
пастор	2854	autre	#п па ас ст то ор р#	-0.2974660454703693	0	h	0	0	0.4131256644761573	0.502080267082865	0.2847127275032852	0.3415953163897283	2	ad	a	I	1	m	0	0	0	пасторный	"Анатолий Найман. Жизнь и смерть поэта Шварца // «Октябрь», 2001   [омонимия не снята]  Все примеры (1)
           Пастернак был ахматый и бротый.  Пасторный и ахматый.  Ахматал меня.  [Анатолий Найман. Жизнь и смерть поэта Шварца // «Октябрь», 2001]  [омонимия не снята]  ←…→"	1	пастор	cDent	n
пасьянс	887	autre	#п па ас сь ья ян нс с#	1.0207970525349546	0	0	0	a	0.1687711572096667	0.2220034913170099	0.3825199298861906	0.3374212186571023	2	d	a	I	1	m	0	0	0	пасьянсовый	"Н. Н. Асеев. Москвичи (1927)   [омонимия не снята]  Все примеры (1)
           Трещали комоды / пузатого дерева,  Ложились / пасьянсовых карт / веера,  и маятник / грузное время отмеривал над хитрыми / росчерками пера.  [Н. Н. Асеев. Москвичи (1927)]  [омонимия не снята]  ←…→"	1	пасьянс	cDent	Ov
пенальти	9140	autre	#п пе ен на ал ль ьт ти и#	0.4259593465265801	0	0	0	a	0.2332169025468841	0.3151464476164717	0.313457611718423	0.4589753273553942	3	ad	0	I	0	n	0	0	ajout	пенальтиевый	"Юрий Цыбанев. Сказка – ложь, да в ней намек // Советский спорт, 2013.05.20   [омонимия не снята]  Все примеры (1)
           Точнее, очень хотел подарить… В душную ночь после пенальтиевого триумфа мальчишек в финале против Италии его взволнованный рассказ схватил меня за душу: «Кто у нас тренер был?  [Юрий Цыбанев. Сказка – ложь, да в ней намек // Советский спорт, 2013.05.20]  [омонимия не снята]  ←…→"	1	пенальтиj	cAlv	Ov
пенальти	9140	autre	#п пе ен на ал ль ьт ти и#	0.4259593465265801	0	0	0	a	0.2332169025468841	0.3151464476164717	0.313457611718423	0.4589753273553942	3	ad	0	I	0	n	0	0	ajout	пенальтийный	"Михаил Солдатов. Отработка пенальти. ФК «Москва» забил два одиннадцатиметровых, но и без того был на голову выше ельчан // Советский спорт, 2004.08.12   [омонимия не снята]  Все примеры (1)
           Арбитр Курбанов словно устроил москвичам репетицию возможных пенальтийных серий на последующих стадиях.  [Михаил Солдатов. Отработка пенальти. ФК «Москва» забил два одиннадцатиметровых, но и без того был на голову выше ельчан // Советский спорт, 2004.08.12]  [омонимия не снята]  ←…→"	1	пенальтиj	cAlv	n
пенсионер	20909	autre	#п пе ен нс си ио он не ер р#	-1.203635575844682	0	h	0	0	0.1795818612119896	0.35797243431919	0.2417646112931862	0.2679263935900772	4	d	a	I	1	m	0	0	0	пенсионерный	"Борис Евсеев. Евстигней // «Октябрь», 2010   [омонимия не снята]  Все примеры (1)
           Чего ради беру смелость просить Императорскую Академию Художеств о моем возвращении в Отечество и облегчить некоторым образом сей мой вояж пожалованием остальных по Вашей милости пенсионерных и вояжных денег”.  [Борис Евсеев. Евстигней // «Октябрь», 2010]  [омонимия не снята]  ←…→"	1	пенсионер	cDent	n
перина	1460	slave	#п пе ер ри ин на а#	0.7299890708767331	0	0	c	0	0.1787718121402205	0.320762657184591	0.5695329532759464	0.3510627736989575	3	ad	a	II	1	f	0	0	0	периновый	"Велимир Хлебников. Мирсконца (1912)   [омонимия не снята]  Все примеры (1)
           Так мы все это махоркой посыплем и этой дрянью, что пахнет и плакать хочется от нее, и в сундук положим, запрем, знаешь, покрепче и замок такой повесим хороший, большой замок; а сюда, знаешь, подушек побольше, дай периновых ― устал я, знаешь, сильно, ― чтобы соснуть можно было, что-то сердце тревожно: знаешь, такие кошки приходят и когти опускают на сердце, сама видишь все неприятности: коляска, цветы,родные  , певчие ― знаешь, как это тяжело!  [Велимир Хлебников. Мирсконца (1912)]  [омонимия не снята]  ←…→"	1	перин	cDent	Ov
персонаж	18061	autre	#п пе ер рс со он на аж ж#	-0.277955529034364	0	h	0	0	0.3205178854902718	0.555082160642533	0.4821388606071754	0.5000913342359092	3	d	a	I	4	m	0	0	0	персонажевый	"С. Д. Кржижановский. Чужая тема (1929-1930)   [омонимия не снята]  Все примеры (1)
           Он объяснил, несколько утишая гнев собеседника, что персонажей вне книг, разумеется, не существует, но что персонажевая психология, ощущение сочиненности своего бытия ― реальный, научно установленный факт.  [С. Д. Кржижановский. Чужая тема (1929-1930)]  [омонимия не снята]  ←…→"	1	персонаж	cAlv	Ov
перун	1090	slave	#п пе ер ру ун н#	-0.3321991135027383	p	0	0	0	0.39541659340866	0.4343055493865557	0.3878003119345871	0.3103269909711634	2	d	a	I	1	m	0	0	0	перунский	"Ф. И. Буслаев. Русский богатырский эпос (1887)   [омонимия не снята]  Все примеры (1)
           Будто бы этот зверь-змияка жил на том месте, где теперь стоит скит Перюньской, то есть Перынский, или Перунский.  [Ф. И. Буслаев. Русский богатырский эпос (1887)]  [омонимия не снята]  ←…→"	1	перун	cDent	sk
пес	13724	slave	#п пе ес с#	0.9583070906498442	0	h	0	0	0.3392184331183962	0.6064391448831167	0.3843209134506137	0.3211459778023682	1	d	b	I	1	m	1	0	0	песский	"А. В. Амфитеатров. Марья Лусьева (1903)   [омонимия не снята]  Все примеры (1)
           ― Вот, познакомьтесь, что ли: Марья Ивановна ― Евгения Алексеевна, хозяйка здешняя…  У, шуть песский!  Из всех квартир хуже твоего тычка, Евгения, для меня нет, шутка ли?  [А. В. Амфитеатров. Марья Лусьева (1903)]  [омонимия не снята]  ←…→"	1	пес	cDent	sk
пилигрим	587	autre	#п пи ил ли иг гр ри им м#	-1.364620287501149	0	h	0	0	0.4179803206863752	0.4286264193669263	0.3246291700126968	0.2527994008975699	3	d	a	I	1	m	0	0	0	пилигримный	"Александр Кикнадзе. Письмо, доставленное через 3479 лет? // «Техника - молодежи», 1976   [омонимия не снята]  Все примеры (1)
           В этом же храме прочтен ряд пилигримных надписей.  [Александр Кикнадзе. Письмо, доставленное через 3479 лет? // «Техника - молодежи», 1976]  [омонимия не снята]  ←…→"	1	пилигрим	cLab	n
пилигрим	587	autre	#п пи ил ли иг гр ри им м#	-1.364620287501149	0	h	0	0	0.4179803206863752	0.4286264193669263	0.3246291700126968	0.2527994008975699	3	d	a	I	1	m	0	0	0	пилигримский	"Н. Э. Гейнце. Дочь Великого Петра (1913)   [омонимия не снята]  Все примеры (1)
           Дозволялось являться в приличных масках и платьях маскарадных, «точно кроме пилигримского, арлекинского и непристойных деревенских».  [Н. Э. Гейнце. Дочь Великого Петра (1913)]  [омонимия не снята]  ←…→"	1	пилигрим	cLab	sk
пирожок	5056	slave	#п пи ир ро ож жо ок к#	1.4648353821515367	0	0	c	0	0.2232327058532543	0.4499183378549825	0.6890742262653975	0.4936078893133344	3	d	b	I	3	m	1	palat	0	пирожочный	"Асар Эппель. Aestas sacra (1990-2000)   [омонимия не снята]  Все примеры (1)
           На самом же деле сердце в нем так заметалось, он так обмер, что липкие от повидла руки в момент то ли испарили, то ли напрочь впитали бордовый пирожочный клей.  [Асар Эппель. Aestas sacra (1990-2000)]  [омонимия не снята]  ←…→"	1	пирожоч	cAlv	n
пироп	47	autre	#п пи ир ро оп п#	0.5324036693666535	0	0	c	0					2	d	a	I	1	m	0	0	0	пиропный	"Агишева Гузель. ЧТО ВЫ СЧИТАЕТЕ СВОИМ ГЛАВНЫМ ОТКРЫТИЕМ? // Труд-7, 2007.03.14   [омонимия не снята]  Все примеры (1)
           С помощью пиропной съемки и были найдены якутские алмазы―это было первое коренное месторождение алмазов в СССР.  [Агишева Гузель. ЧТО ВЫ СЧИТАЕТЕ СВОИМ ГЛАВНЫМ ОТКРЫТИЕМ? // Труд-7, 2007.03.14]  [омонимия не снята]  ←…→"	1	пироп	cLab	n
питсбург	395	autre	#п пи ит тс сб бу ур рг г#	0.0591984081478837	p	0	0	0	0.686143994046444	0.1958523220530727	0.2614581787666855	0.2441356309538382	2	ad	a	I	3	m	0	0	0	питсбургной	"А. Д. Шмеман. Дневники (1973-1983)   [омонимия не снята]  Все примеры (1)
           И, как всегда, эта необъяснимая радость от соприкосновения с «питсбургной», с этой особой Америкой «иммигрантов», с их храмами ― безобразными и трогательными одновременно…  [А. Д. Шмеман. Дневники (1973-1983)]  [омонимия не снята]  ←…→"	1	питсбург	cVel	n
пичуга	194	slave	#п пи ич чу уг га а#	2.687179502161253	0	h	0	0					3	ad	a	II	3	f	0	palat	0	пичужный	"А. И. Мусатов. Клава Назарова (1958)   [омонимия не снята]  Все примеры (1)
           Но вот появилась Алла Дембовская, миловидная, с пичужным носиком и золотыми кудряшками девушка в модном платье, ловко облегающем её стройную фигурку.  [А. И. Мусатов. Клава Назарова (1958)]  [омонимия не снята]  ←…→"	1	пичуж	cAlv	n
пичуга	194	slave	#п пи ич чу уг га а#	2.687179502161253	0	h	0	0					3	ad	a	II	3	f	0	0	0	пичугский	"Роспись по дереву: технические приемы плюс художественная фантазия (2003) // «Народное творчество», 2003.08.18   [омонимия не снята]  Все примеры (1)
           К северодвинской школе относятся народные росписи Пермогорья, Борка, Верхней Уфтюги, Тоймы, Пичугская и Ракуловская.  [Роспись по дереву: технические приемы плюс художественная фантазия (2003) // «Народное творчество», 2003.08.18]  [омонимия не снята]  ←…→"	1	пичуг	cVel	sk
плагиат	1069	autre	#п пл ла аг ги иа ат т#	-0.7776069602932942	0	0	0	a	0.2778155496044049	0.3405222791117849	0.2916111256594208	0.4019253644348824	3	d	a	I	1	m	0	0	0	плагиатский	"Юрий Гладильщиков. Я Толкиена не читал, но.... «Властелин колец» как произведение суперрежиссера Питера Джексона (2002) // «Известия», 2002.02.06   [омонимия не снята]  Все примеры (1)
           Подземелья с разнообразными монстрами, которых необходимо уничтожать, и разрушающимися под ногами мостами тоже при всей их эффектности какие-то плагиатские.  [Юрий Гладильщиков. Я Толкиена не читал, но.... «Властелин колец» как произведение суперрежиссера Питера Джексона (2002) // «Известия», 2002.02.06]  [омонимия не снята]  ←…→"	1	плагиат	cDent	sk
пласт	7114	slave	#п пл ла ас ст т#	0.3075210434236878	0	0	c	0	0.2073244719679067	0.2497875938513241	0.5424592686090851	0.4717685736861677	1	d	b	I	1	m	0	0	0	пластный	"Юлия Назарова. Деньги на ветер // РБК Daily, 2008.03.27   [омонимия не снята]  Все примеры (1)
           Еще одна треть добываемого ПНГ будет использоваться для поддержания пластного давления для увеличения отдачи с месторождений.  [Юлия Назарова. Деньги на ветер // РБК Daily, 2008.03.27]  [омонимия не снята]  ←…→"	1	пласт	cDent	n
пластида	112	autre	#п пл ла ас ст ти ид да а#	2.1347622521298715	0	0	c	0					3	ad	a	II	1	f	0	0	0	пластидовый	"Оборотни первой волны (2003) // «Завтра», 2003.08.06   [омонимия снята]  Все примеры (1)
           Под взрывы пластидовых бомб чеченских камикадзе ""футбольные шалости"" олигархов, внутрикремлевские игры в демократию и ""единопартийную Россию"" в Москве развернулась охота на ""оборотней"".  [Оборотни первой волны (2003) // «Завтра», 2003.08.06]  [омонимия снята]  ←…→"	1	пластид	cDent	Ov
плашка	194	slave	#п пл ла аш шк ка а#	4.254323081336524	0	0	c	0	0.1802294661514881	0.2470597442182537	0.5384208478090305	0.3988576739564714	2	ad	a	II	3	f	1	0	0	плашковый	"Александр Чудаков. Ложится мгла на старые ступени (1987-2000) // «Знамя», 2000   [омонимия не снята]  Все примеры (1)
          плашковые и из торца, табуретки, костыли (товар, пользовавшийся спросом), деревянные лопаты, ухваты, глиняные рукомойники, кувшины, макитры, свистульки; стеклозавод с полуторки продавал графины, стаканы, возле машины всегда толпились и шумели: из кособоких ручного дутья стеклянных изделий что―нибудь подходящее выбрать было непросто.  [Александр Чудаков. Ложится мгла на старые ступени (1987-2000) // «Знамя», 2000]  [омонимия не снята]  ←…→"	1	плашк	cVel	Ov
